@relation experiment_01-weka.filters.unsupervised.attribute.Remove-Rlast-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-Rlast-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.instance.RemoveWithValues-S1.0-C49-Lfirst-last

@attribute X1_ActualPosition numeric
@attribute X1_ActualVelocity numeric
@attribute X1_ActualAcceleration numeric
@attribute X1_CommandPosition numeric
@attribute X1_CommandVelocity numeric
@attribute X1_CommandAcceleration numeric
@attribute X1_CurrentFeedback numeric
@attribute X1_DCBusVoltage numeric
@attribute X1_OutputCurrent numeric
@attribute X1_OutputVoltage numeric
@attribute X1_OutputPower numeric
@attribute Y1_ActualPosition numeric
@attribute Y1_ActualVelocity numeric
@attribute Y1_ActualAcceleration numeric
@attribute Y1_CommandPosition numeric
@attribute Y1_CommandVelocity numeric
@attribute Y1_CommandAcceleration numeric
@attribute Y1_CurrentFeedback numeric
@attribute Y1_DCBusVoltage numeric
@attribute Y1_OutputCurrent numeric
@attribute Y1_OutputVoltage numeric
@attribute Y1_OutputPower numeric
@attribute Z1_ActualPosition numeric
@attribute Z1_ActualVelocity numeric
@attribute Z1_ActualAcceleration numeric
@attribute Z1_CommandPosition numeric
@attribute Z1_CommandVelocity numeric
@attribute Z1_CommandAcceleration numeric
@attribute Z1_CurrentFeedback numeric
@attribute Z1_DCBusVoltage numeric
@attribute Z1_OutputCurrent numeric
@attribute Z1_OutputVoltage numeric
@attribute S1_ActualPosition numeric
@attribute S1_ActualVelocity numeric
@attribute S1_ActualAcceleration numeric
@attribute S1_CommandPosition numeric
@attribute S1_CommandVelocity numeric
@attribute S1_CommandAcceleration numeric
@attribute S1_CurrentFeedback numeric
@attribute S1_DCBusVoltage numeric
@attribute S1_OutputCurrent numeric
@attribute S1_OutputVoltage numeric
@attribute S1_OutputPower numeric
@attribute S1_SystemInertia numeric
@attribute M1_CURRENT_PROGRAM_NUMBER numeric
@attribute M1_sequence_number numeric
@attribute M1_CURRENT_FEEDRATE numeric
@attribute Machining_Process {0,1,2,3,4,5,6,7,8,9}
@attribute id numeric
@attribute feedrate numeric
@attribute clampPressure numeric
@attribute toolCondition numeric

@data
0.053571,0.29571,0.44761,0.052632,0.296371,0.5011,0.563168,0.195859,0.7,0.105714,0.114756,0.259346,0.360817,0.467831,0.259346,0.357888,0.50028,0.371453,0.171524,0.7,0.113092,0.114074,0.002186,0.502686,0.495553,0.002186,0.5,0.5,0,0,0,0,0.825581,0.988862,0.366,0.825581,1,0,0.406227,0.300633,0.8,0.923077,0.323379,0,0.25,0.888889,0,0,1,0,0,1
0.071429,0.298172,0.438419,0.070175,0.299471,0.501075,0.59802,0.242713,0.7,0.101602,0.117593,0.255841,0.361178,0.483934,0.255841,0.358738,0.500363,0.409915,0.183708,0.7,0.144098,0.114476,0.002186,0.502686,0.493083,0.002186,0.5,0.5,0,0,0,0,0.825581,0.992575,0.537333,0.825581,1,0,0.322954,0.258861,0.8,0.892308,0.281418,0,0.25,0.888889,0,0,1,0,0,1
0.071429,0.304782,0.505037,0.070175,0.302429,0.501045,0.548713,0.234813,0.7,0.10598,0.117753,0.253505,0.359135,0.447132,0.252336,0.359709,0.50044,0.361368,0.264214,0.7,0.132373,0.118576,0.002186,0.503174,0.502964,0.002186,0.5,0.5,0,0,0,0,0.827907,0.990718,0.247667,0.827907,1,0,0.306058,0.28481,0.825,0.923077,0.307644,0,0.25,0.888889,0,0,1,0,0,1
0.071429,0.30872,0.498162,0.070175,0.305286,0.50101,0.548317,0.203759,0.7,0.084223,0.118097,0.25,0.36238,0.465533,0.25,0.360801,0.500515,0.349231,0.290492,0.7,0.146703,0.1194,0.002186,0.50293,0.498024,0.002186,0.5,0.5,0,0,0,0,0.827907,0.992575,0.723667,0.827907,1,0,0.306058,0.288291,0.825,0.915385,0.305896,0,0.25,0.888889,0,0,1,0,0,1
0.071429,0.305907,0.440735,0.070175,0.308286,0.500965,0.539604,0.151185,0.7,0.120175,0.116747,0.246495,0.363221,0.472426,0.246495,0.362257,0.500595,0.374188,0.211658,0.7,0.129768,0.115173,0.002186,0.502686,0.493083,0.002186,0.5,0.5,0,0,0,0,0.830233,0.994431,0.709,0.830233,1,0,0.268646,0.239873,0.775,0.876923,0.256941,0,0.25,0.888889,0,0,1,0,0,1
0.071429,0.314768,0.488971,0.070175,0.311,0.500915,0.538416,0.182239,0.7,0.083825,0.119629,0.242991,0.365986,0.444853,0.242991,0.363835,0.50067,0.393675,0.13999,0.7,0.085083,0.111412,0.002186,0.503174,0.502964,0.002186,0.5,0.5,0,0,0,0,0.830233,0.992575,0.714333,0.830233,1,0,0.302438,0.275316,0.8,0.9,0.291909,0,0.25,0.888889,0,0,1,0,0,1
0.160714,0.246132,0.470588,0.157895,0.242857,0.5,0.370495,0.18006,0.7,0.13636,0.12297,0.357477,0.39393,0.456324,0.357477,0.393204,0.5,0.519316,0.09484,0.7,0.077528,0.103318,0.002186,0.502686,0.493083,0.002186,0.5,0.5,0,0,0,0,0.769767,0.992575,0.536333,0.769767,1,0,0.312093,0.257911,0.85,0.907692,0.27967,0,0.25,0.014815,0,0,1,0,0,1
0.160714,0.246414,0.475184,0.157895,0.242857,0.5,0.38,0.183329,0.7,0.120175,0.122535,0.357477,0.394231,0.465533,0.357477,0.393204,0.5,0.528547,0.135452,0.7,0.044568,0.104649,0.002186,0.503174,0.502964,0.002186,0.5,0.5,0,0,0,0,0.772093,0.992575,0.569333,0.772093,1,0,0.350712,0.298101,0.675,0.884615,0.323379,0,0.25,0.866667,0,0,1,0,0,1
0.160714,0.244023,0.4775,0.157895,0.242857,0.5,0.403762,0.174067,0.8,0.152279,0.122329,0.357477,0.39393,0.456324,0.357477,0.393204,0.5,0.520855,0.095557,0.7,0.079221,0.103487,0.002186,0.502686,0.493083,0.002186,0.5,0.5,0,0,0,0,0.772093,0.990718,0.397667,0.772093,1,0,0.348298,0.303165,0.825,0.9,0.328624,0,0.25,0.866667,0,0,1,0,0,1
0.160714,0.242897,0.4775,0.157895,0.242857,0.5,0.408911,0.153092,0.7,0.144319,0.122924,0.357477,0.394231,0.460938,0.357477,0.393204,0.5,0.526838,0.09914,0.7,0.074531,0.103487,0.002186,0.502441,0.488142,0.002186,0.5,0.5,0,0,0,0,0.774419,0.994431,0.709667,0.774419,1,0,0.260198,0.234494,0.85,0.884615,0.249948,0,0.25,0.866667,0,0,1,0,0,1
0.142857,0.241913,0.461397,0.140351,0.242857,0.5,0.383366,0.197494,0.8,0.115266,0.125418,0.357477,0.394531,0.470147,0.357477,0.393204,0.5,0.538974,0.137124,0.7,0.034407,0.104861,0.002186,0.503174,0.502964,0.002186,0.5,0.5,0,0,0,0,0.774419,0.992575,0.728667,0.774419,1,0,0.315713,0.271203,0.675,0.892308,0.288412,0,0.25,0.866667,0,0,1,0,0,1
0.142857,0.244304,0.463676,0.140351,0.242857,0.5,0.337822,0.227731,0.7,0.129594,0.126241,0.357477,0.39363,0.451728,0.357477,0.393204,0.5,0.524786,0.102723,0.7,0.079091,0.103635,0.002186,0.502441,0.488142,0.002186,0.5,0.5,0,0,0,0,0.776744,0.990718,0.414,0.776744,1,0,0.360367,0.302532,0.825,0.9,0.330373,0,0.25,0.866667,0,0,1,0,0,1
0.142857,0.245429,0.470588,0.140351,0.242857,0.5,0.354059,0.272678,0.7,0.162892,0.127682,0.357477,0.39393,0.456324,0.357477,0.393204,0.5,0.513333,0.095079,0.7,0.089122,0.103635,0.002186,0.502441,0.488142,0.002186,0.5,0.5,0,0,0,0,0.776744,0.992575,0.516033,0.776744,1,0,0.310886,0.242405,0.85,0.915385,0.262186,0,0.25,0.866667,0,0,1,0,0,1
0.125,0.246835,0.479779,0.122807,0.242857,0.5,0.352871,0.26723,0.7,0.13636,0.128552,0.357477,0.394832,0.472426,0.357477,0.393204,0.5,0.514188,0.129957,0.7,0.05499,0.104396,0.002186,0.503174,0.505455,0.002186,0.5,0.5,0,0,0,0,0.77907,0.992575,0.605667,0.77907,1,0,0.268646,0.244937,0.725,0.907692,0.262186,0,0.25,0.866667,0,0,1,0,0,1
0.125,0.245148,0.463676,0.122807,0.242857,0.500057,0.324554,0.275402,0.7,0.116327,0.129101,0.357477,0.392428,0.463235,0.357477,0.391323,0.498865,0.468701,0.0172,0.7,0.017601,0.103952,0.002186,0.503418,0.505455,0.002186,0.5,0.5,0,0,0,0,0.77907,0.990718,0.513133,0.77907,1,0,0.389331,0.325949,0.725,0.907692,0.351353,0,0.25,0.866667,0,0,1,0,0,1
0.125,0.244726,0.456801,0.122807,0.243286,0.500146,0.381782,0.216835,0.7,0.156259,0.125006,0.357477,0.389724,0.465533,0.357477,0.388471,0.498875,0.404274,0.151696,0.7,0.09316,0.104945,0.002186,0.502686,0.493083,0.002186,0.5,0.5,0,0,0,0,0.781395,0.992575,0.511667,0.781395,1,0,0.33623,0.292089,0.75,0.884615,0.318134,0,0.25,0.881481,0,0,1,0,0,1
0.285714,0.328692,0.484375,0.280702,0.328571,0.5,0.529901,0.131027,0.7,0.094571,0.12027,0.380841,0.394231,0.463235,0.380841,0.393204,0.5,0.48812,0.032489,0.7,0.015387,0.103973,0.013115,0.503174,0.502964,0.013115,0.5,0.5,0,0,0,0,0.827907,0.994431,0.689333,0.827907,1,0,0.283128,0.21962,0.825,0.892308,0.234212,0,0.25,0.014815,0,0,1,0,0,1
0.285714,0.326301,0.445331,0.280702,0.328571,0.5,0.555842,0.162626,0.7,0.13238,0.121391,0.380841,0.394531,0.467831,0.380841,0.393204,0.5,0.475747,0.013139,0.7,0.010085,0.103931,0.013115,0.50293,0.500494,0.013115,0.5,0.5,0,0,0,0,0.830233,0.992575,0.638667,0.830233,1,0,0.348298,0.273418,0.775,0.915385,0.293657,0,0.25,0.525926,0,0,1,0,0,1
0.285714,0.328411,0.4775,0.280702,0.328571,0.5,0.524158,0.15854,0.7,0.131053,0.122581,0.380841,0.394531,0.465533,0.380841,0.393204,0.5,0.497436,0.022456,0.7,0.018774,0.103973,0.013115,0.50293,0.498024,0.013115,0.5,0.5,0,0,0,0,0.830233,0.992575,0.629667,0.830233,1,0,0.272266,0.237342,0.8,0.915385,0.255193,0,0.25,0.525926,0,0,1,0,0,1
0.303571,0.331927,0.479779,0.298246,0.328571,0.5,0.541386,0.176246,0.7,0.113542,0.124205,0.380841,0.394531,0.465533,0.380841,0.393204,0.5,0.483812,0.027711,0.7,0.023724,0.104036,0.013115,0.50293,0.498024,0.013115,0.5,0.5,0,0,0,0,0.832558,0.990718,0.402333,0.832558,1,0,0.33985,0.250316,0.825,0.892308,0.270928,0,0.25,0.525926,0,0,1,0,0,1
0.303571,0.33052,0.463676,0.298246,0.328571,0.5,0.54495,0.163171,0.7,0.13636,0.123061,0.380841,0.394231,0.463235,0.380841,0.393204,0.5,0.478,0.034878,0.7,0.02151,0.104015,0.013115,0.50293,0.495553,0.013115,0.5,0.5,0,0,0,0,0.832558,0.990718,0.535,0.832558,1,0,0.341057,0.271835,0.8,0.9,0.293657,0,0.25,0.525926,0,0,1,0,0,1
0.303571,0.329817,0.486691,0.298246,0.328571,0.5,0.561782,0.234541,0.7,0.13238,0.126539,0.380841,0.394531,0.467831,0.380841,0.393204,0.5,0.494701,0.091734,0.7,0.027632,0.103952,0.013115,0.50293,0.498024,0.013115,0.5,0.5,0,0,0,0,0.834884,0.992575,0.600333,0.834884,1,0,0.362781,0.25981,0.8,0.9,0.27967,0,0.25,0.525926,0,0,1,0,0,1
0.321429,0.329114,0.493566,0.315789,0.328571,0.5,0.580198,0.233996,0.7,0.121103,0.12615,0.380841,0.394231,0.463235,0.380841,0.393204,0.5,0.46012,0.063306,0.7,0.080133,0.103931,0.013115,0.50293,0.495553,0.013115,0.5,0.5,0,0,0,0,0.834884,0.990718,0.349667,0.834884,1,0,0.398986,0.278165,0.8,0.892308,0.298902,0,0.25,0.525926,0,0,1,0,0,1
0.321429,0.328411,0.488971,0.315789,0.328571,0.5,0.55604,0.198039,0.7,0.12893,0.124365,0.380841,0.394531,0.467831,0.380841,0.393204,0.5,0.479504,0.043717,0.7,0.019946,0.103994,0.013115,0.50293,0.498024,0.013115,0.5,0.5,0,0,0,0,0.837209,0.992575,0.619667,0.837209,1,0,0.298817,0.307278,0.8,0.907692,0.330373,0,0.25,0.525926,0,0,1,0,0,1
0.321429,0.328411,0.482096,0.315789,0.328571,0.5,0.562574,0.191501,0.7,0.111021,0.123336,0.380841,0.394231,0.463235,0.380841,0.393204,0.5,0.476499,0.038223,0.7,0.011778,0.103973,0.013115,0.503174,0.500494,0.013115,0.5,0.5,0,0,0,0,0.837209,0.990718,0.479567,0.837209,1,0,0.376056,0.284177,0.8,0.884615,0.307644,0,0.25,0.525926,0,0,1,0,0,1
0.321429,0.328692,0.472886,0.315789,0.328571,0.5,0.528317,0.14274,0.7,0.120042,0.121597,0.380841,0.394231,0.463235,0.380841,0.393204,0.5,0.495385,0.033445,0.7,0.03584,0.104036,0.013115,0.50293,0.498024,0.013115,0.5,0.5,0,0,0,0,0.839535,0.992575,0.525,0.839535,1,0,0.301231,0.25981,0.8,0.876923,0.281418,0,0.25,0.525926,0,0,1,0,0,1
0.142857,0.245429,0.472886,0.140351,0.242857,0.5,0.345743,0.245437,0.7,0.13636,0.127385,0.007009,0.394231,0.463235,0.007009,0.393204,0.5,0.487162,0.016006,0.7,0.016168,0.103973,0.002186,0.502686,0.493083,0.002186,0.5,0.5,0,0,0,0,0.305814,0.996287,0.792,0.306047,1,0,0.240888,0.23481,0.75,0.892308,0.248199,0,0.25,0.014815,0,1,1,0,0,1
0.142857,0.246835,0.479779,0.140351,0.242857,0.5,0.340594,0.256333,0.7,0.148299,0.127111,0.007009,0.39363,0.456324,0.007009,0.393204,0.5,0.49265,0.0172,0.7,0.018774,0.103973,0.002186,0.502686,0.493083,0.002186,0.5,0.5,0,0,0,0,0.307209,0.988862,0.330667,0.307209,1,0,0.444847,0.316456,0.775,0.915385,0.339115,0,0.25,0.718519,0,1,1,0,0,1
0.125,0.24782,0.486691,0.122807,0.242857,0.5,0.362376,0.212476,0.7,0.152279,0.124594,0.007009,0.394231,0.463235,0.007009,0.393204,0.5,0.478974,0.0086,0.7,0.020728,0.103973,0.002186,0.502686,0.493083,0.002186,0.5,0.5,0,0,0,0,0.308372,0.992575,0.560333,0.308605,1,0,0.3133,0.299051,0.725,0.9,0.325128,0,0.25,0.718519,0,1,1,0,0,1
0.125,0.24782,0.498162,0.122807,0.242857,0.5,0.338416,0.203487,0.7,0.122297,0.123702,0.007009,0.393329,0.451728,0.007009,0.393204,0.5,0.468051,0.013617,0.7,0.04561,0.103994,0.002186,0.50293,0.495553,0.002186,0.5,0.5,0,0,0,0,0.309535,0.992575,0.497917,0.309767,1,0,0.29761,0.260759,0.775,0.915385,0.281418,0,0.25,0.718519,0,1,1,0,0,1
0.125,0.247539,0.505037,0.122807,0.242857,0.5,0.396634,0.157995,0.7,0.13238,0.121803,0.007009,0.39363,0.456324,0.007009,0.393204,0.5,0.487162,0.023411,0.7,0.016168,0.103973,0.002186,0.503174,0.500494,0.002186,0.5,0.5,0,0,0,0,0.31093,0.988862,0.238,0.31093,1,0,0.412262,0.335443,0.775,0.9,0.360095,0,0.25,0.718519,0,1,1,0,0,1
0.107143,0.244726,0.488971,0.105263,0.242857,0.5,0.36495,0.162898,0.7,0.109694,0.122032,0.007009,0.39393,0.45864,0.007009,0.393204,0.5,0.495385,0.010511,0.7,0.012781,0.103973,0.002186,0.502686,0.493083,0.002186,0.5,0.5,0,0,0,0,0.312093,0.992575,0.676333,0.312326,1,0,0.290369,0.268038,0.725,0.907692,0.288412,0,0.25,0.718519,0,1,1,0,0,1
0.107143,0.244023,0.493566,0.105263,0.242857,0.5,0.394257,0.142196,0.7,0.119644,0.122054,0.007009,0.394231,0.463235,0.007009,0.393204,0.5,0.50359,0.0258,0.7,0.004118,0.103973,0.002186,0.502686,0.495553,0.002186,0.5,0.5,0,0,0,0,0.313256,0.990718,0.456333,0.313488,1,0,0.333816,0.282595,0.775,0.930769,0.30065,0,0.25,0.718519,0,1,1,0,0,1
0.107143,0.242335,0.459081,0.105263,0.242857,0.5,0.313663,0.191501,0.7,0.065915,0.124068,0.007009,0.395132,0.474743,0.007009,0.393204,0.5,0.47353,0.019828,0.7,0.002828,0.103994,0.002186,0.503174,0.502964,0.002186,0.5,0.5,0,0,0,0,0.314651,0.990718,0.497917,0.314651,1,0,0.371229,0.31962,0.825,0.923077,0.34436,0,0.25,0.718519,0,1,1,0,0,1
0.089286,0.244304,0.472886,0.087719,0.242857,0.5,0.332277,0.234541,0.7,0.123093,0.12679,0.007009,0.394231,0.463235,0.007009,0.393204,0.5,0.49265,0.009078,0.7,0.005655,0.103973,0.002186,0.50293,0.498024,0.002186,0.5,0.5,0,0,0,0,0.315814,0.990718,0.570333,0.316047,1,0,0.337437,0.281646,0.75,0.915385,0.305896,0,0.25,0.718519,0,1,1,0,0,1
0.089286,0.243601,0.408456,0.087719,0.242857,0.500013,0.315644,0.278126,0.7,0.116593,0.130039,0.007009,0.39393,0.456324,0.007009,0.393758,0.500945,0.487145,0.014572,0.7,0.037664,0.103994,0.002186,0.502686,0.495553,0.002186,0.5,0.5,0,0,0,0,0.316977,0.992575,0.480633,0.317209,1,0,0.249336,0.276266,0.75,0.915385,0.298902,0,0.25,0.718519,0,1,1,0,0,1
0.375,0.288326,0.482096,0.368421,0.285714,0.5,0.479842,0.076273,0.7,0.075202,0.111919,0.130841,0.356971,0.444853,0.130841,0.356796,0.5,0.355385,0.266603,0.7,0.12599,0.120668,0.002186,0.502686,0.495553,0.002186,0.5,0.5,0,0,0,0,0.932558,0.990718,0.435333,0.932558,1,0,0.351919,0.31962,0.825,0.9,0.346108,0,0.25,0.014815,0,1,1,0,0,1
0.375,0.28692,0.46829,0.368421,0.285714,0.5,0.463174,0.092345,0.7,0.106378,0.111897,0.128505,0.360216,0.465533,0.127336,0.356796,0.5,0.395214,0.195174,0.7,0.150611,0.115638,0.002186,0.502686,0.493083,0.002186,0.5,0.5,0,0,0,0,0.932558,0.990718,0.458,0.934884,1,0,0.371229,0.261392,0.85,0.923077,0.27967,0,0.25,0.918519,0,1,1,0,0,1
0.375,0.286217,0.461397,0.368421,0.285714,0.5,0.556634,0.081177,0.7,0.038056,0.111919,0.125,0.359976,0.470147,0.123832,0.356796,0.5,0.375385,0.198519,0.7,0.128725,0.115216,0.002186,0.502686,0.493083,0.002186,0.5,0.5,0,0,0,0,0.934884,0.990718,0.454667,0.934884,1,0,0.318127,0.311392,0.825,0.915385,0.339115,0,0.25,0.918519,0,1,1,0,0,1
0.375,0.287975,0.482096,0.368421,0.285714,0.5,0.523762,0.070553,0.7,0.037658,0.111828,0.120327,0.359976,0.463235,0.120327,0.356796,0.5,0.409573,0.186097,0.7,0.151914,0.113905,0.002186,0.502686,0.493083,0.002186,0.5,0.5,0,0,0,0,0.937209,0.990718,0.552667,0.937209,1,0,0.362781,0.284494,0.85,0.9,0.307644,0,0.25,0.918519,0,1,1,0,0,1
0.375,0.28692,0.470588,0.368421,0.285714,0.5,0.49604,0.072187,0.7,0.085815,0.111691,0.117991,0.356971,0.472426,0.116822,0.356796,0.5,0.377607,0.185141,0.7,0.109314,0.115976,0.002186,0.50293,0.495553,0.002186,0.5,0.5,0,0,0,0,0.937209,0.988862,0.378333,0.937209,1,0,0.394159,0.286709,0.85,0.923077,0.309392,0,0.25,0.918519,0,1,1,0,0,1
0.375,0.28692,0.465993,0.368421,0.285714,0.5,0.506931,0.083628,0.7,0.065517,0.111439,0.114486,0.354567,0.456324,0.113318,0.356796,0.5,0.408547,0.17893,0.7,0.128465,0.116251,0.002186,0.502686,0.493083,0.002186,0.5,0.5,0,0,0,0,0.939535,0.990718,0.539333,0.939535,1,0,0.333816,0.301266,0.825,0.9,0.326876,0,0.25,0.918519,0,1,1,0,0,1
0.375,0.285865,0.456801,0.368421,0.285714,0.5,0.523366,0.094252,0.7,0.070426,0.111576,0.110981,0.35637,0.465533,0.109813,0.356796,0.5,0.353162,0.271381,0.7,0.133676,0.121492,0.002186,0.502686,0.493083,0.002186,0.5,0.5,0,0,0,0,0.939535,0.992575,0.557,0.939535,1,0,0.31692,0.247468,0.85,0.884615,0.267431,0,0.25,0.918519,0,1,1,0,0,1
0.375,0.285865,0.456801,0.368421,0.285714,0.5,0.490693,0.093707,0.7,0.084621,0.111553,0.107477,0.357212,0.456324,0.106308,0.356796,0.5,0.347009,0.300048,0.7,0.149309,0.123056,0.002186,0.502441,0.488142,0.002186,0.5,0.5,0,0,0,0,0.94186,0.988862,0.205667,0.94186,1,0,0.402607,0.308861,0.85,0.915385,0.330373,0,0.25,0.918519,0,1,1,0,0,1
0.375,0.28692,0.472886,0.368421,0.285714,0.5,0.512673,0.087715,0.7,0.06565,0.111874,0.103972,0.358173,0.463235,0.102804,0.356796,0.5,0.342564,0.333493,0.6,0.170153,0.124028,0.002186,0.502686,0.493083,0.002186,0.5,0.5,0,0,0,0,0.94186,0.992575,0.682,0.94186,1,0,0.278301,0.275316,0.825,0.915385,0.293657,0,0.25,0.918519,0,1,1,0,0,1
0.375,0.287271,0.475184,0.368421,0.285714,0.5,0.501584,0.089349,0.7,0.077324,0.111874,0.100467,0.358774,0.463235,0.099299,0.356796,0.5,0.339487,0.292881,0.7,0.155822,0.121407,0.002186,0.502441,0.488142,0.002186,0.5,0.5,0,0,0,0,0.944186,0.990718,0.516467,0.944186,1,0,0.332609,0.253165,0.825,0.907692,0.270928,0,0.25,0.918519,0,1,1,0,0,1
0.375,0.28692,0.472886,0.368421,0.285714,0.5,0.491089,0.141106,0.7,0.050924,0.112995,0.082944,0.358173,0.472426,0.082944,0.356796,0.5,0.45453,0.063784,0.6,0.100065,0.108876,0.024044,0.50293,0.498024,0.024044,0.5,0.5,0,0,0,0,0.262791,0.992575,0.495833,0.262791,1,0,0.322954,0.248418,0.725,0.892308,0.26918,0,0.25,0.014815,0,1,1,0,0,1
0.375,0.286217,0.463676,0.368421,0.285714,0.5,0.534851,0.148461,0.7,0.025453,0.113269,0.079439,0.355769,0.45864,0.079439,0.356796,0.5,0.430085,0.132107,0.6,0.092639,0.112975,0.024044,0.503174,0.502964,0.024044,0.5,0.5,0,0,0,0,0.262791,0.992575,0.700667,0.262791,1,0,0.341057,0.292722,0.675,0.892308,0.314637,0,0.25,0.311111,0,1,1,0,0,1
0.375,0.28692,0.46829,0.368421,0.285714,0.5,0.551287,0.091801,0.7,0.037923,0.111782,0.075935,0.35613,0.467831,0.075935,0.356796,0.5,0.462906,0.072145,0.6,0.12638,0.108664,0.024044,0.50293,0.495553,0.024044,0.5,0.5,0,0,0,0,0.265116,0.992575,0.653,0.265116,1,0,0.284335,0.229747,0.85,0.915385,0.246451,0,0.25,0.311111,0,1,1,0,0,1
0.375,0.287271,0.472886,0.368421,0.285714,0.5,0.523762,0.140834,0.7,0.02731,0.113246,0.07243,0.356971,0.45864,0.07243,0.356796,0.5,0.350256,0.252269,0.6,0.114265,0.120943,0.024044,0.50293,0.498024,0.024044,0.5,0.5,0,0,0,0,0.265116,0.992575,0.546,0.265116,1,0,0.27468,0.260443,0.7,0.884615,0.27967,0,0.25,0.311111,0,1,1,0,0,1
0.375,0.286568,0.465993,0.368421,0.285714,0.5,0.551089,0.145192,0.7,0.003776,0.11256,0.068925,0.357812,0.447132,0.068925,0.356796,0.5,0.372991,0.225991,0.6,0.124557,0.11773,0.024044,0.503174,0.502964,0.024044,0.5,0.5,0,0,0,0,0.267442,0.990718,0.534667,0.267442,1,0,0.395366,0.310127,0.675,0.9,0.33387,0,0.25,0.311111,0,1,1,0,0,1
0.375,0.286568,0.465993,0.368421,0.285714,0.5,0.463055,0.095342,0.7,0.117654,0.112034,0.065421,0.358173,0.465533,0.065421,0.356796,0.5,0.339829,0.254658,0.6,0.122993,0.119231,0.024044,0.50293,0.498024,0.024044,0.5,0.5,0,0,0,0,0.26814,0.992575,0.602,0.268372,1,0,0.278301,0.227215,0.85,0.923077,0.242954,0,0.25,0.311111,0,1,1,0,0,1
0.375,0.287271,0.472886,0.368421,0.285714,0.5,0.485149,0.138927,0.7,0.055037,0.112766,0.061916,0.360817,0.470147,0.061916,0.356796,0.5,0.366325,0.216436,0.6,0.132373,0.116441,0.024044,0.503174,0.502964,0.024044,0.5,0.5,0,0,0,0,0.269535,0.992575,0.595333,0.269535,1,0,0.302438,0.225949,0.7,0.9,0.242954,0,0.25,0.311111,0,1,1,0,0,1
0.375,0.287623,0.4775,0.368421,0.285714,0.5,0.512673,0.137292,0.7,0.030759,0.112972,0.058411,0.359976,0.465533,0.058411,0.356796,0.5,0.361026,0.249881,0.6,0.134979,0.118132,0.024044,0.503174,0.502964,0.024044,0.5,0.5,0,0,0,0,0.270698,0.990718,0.462,0.270698,1,0,0.402607,0.31962,0.675,0.884615,0.34436,0,0.25,0.311111,0,1,1,0,0,1
0.375,0.28692,0.46829,0.368421,0.285714,0.5,0.506931,0.086897,0.7,0.066579,0.111553,0.054907,0.359615,0.470147,0.054907,0.356796,0.5,0.442564,0.167224,0.6,0.185786,0.11344,0.024044,0.502686,0.493083,0.024044,0.5,0.5,0,0,0,0,0.27186,0.990718,0.359667,0.272093,1,0,0.326575,0.288291,0.825,0.907692,0.312889,0,0.25,0.311111,0,1,1,0,0,1
0.375,0.287271,0.4775,0.368421,0.285714,0.5,0.551287,0.131299,0.7,0.014044,0.113178,0.051402,0.389423,0.672426,0.051402,0.393204,0.5,0.63641,0.321548,0.6,0.153217,0.113504,0.024044,0.50293,0.498024,0.024044,0.5,0.5,0,0,0,0,0.273256,0.992575,0.531667,0.273256,1,0,0.31692,0.236076,0.7,0.907692,0.255193,0,0.25,0.311111,0,1,1,0,0,1
0.035714,0.248242,0.472886,0.035088,0.247857,0.500805,0.391683,0.162354,0.7,0.119909,0.121025,0.203271,0.411298,0.467831,0.203271,0.410316,0.501515,0.554872,0.200669,0.6,0.125599,0.109446,0.013115,0.50293,0.498024,0.013115,0.5,0.5,0,0,0,0,0.702791,0.990718,0.469367,0.702791,1,0,0.321748,0.299684,0.825,0.9,0.323379,0,0.25,0.014815,0,1,1,0,0,1
0.035714,0.253165,0.470588,0.035088,0.250571,0.50098,0.348317,0.261782,0.7,0.13636,0.125944,0.205607,0.414663,0.460938,0.205607,0.414078,0.50141,0.581197,0.211658,0.6,0.099283,0.111686,0.013115,0.50293,0.498024,0.013115,0.5,0.5,0,0,0,0,0.703953,0.994431,0.667667,0.704186,1,0,0.280714,0.249051,0.7,0.884615,0.265683,0,0.25,0.488889,0,1,1,0,0,1
0.017857,0.253165,0.461397,0.017544,0.253429,0.50113,0.350099,0.250885,0.7,0.109296,0.123885,0.206776,0.417668,0.467831,0.207944,0.417233,0.501295,0.62547,0.319159,0.7,0.132373,0.116927,0.013115,0.502686,0.495553,0.013115,0.5,0.5,0,0,0,0,0.705116,0.990718,0.400333,0.705349,1,0,0.341057,0.296835,0.825,0.907692,0.319883,0,0.25,0.488889,0,1,1,0,0,1
0.017857,0.255977,0.44989,0.017544,0.257286,0.50128,0.407525,0.113048,0.7,0.100408,0.117936,0.21028,0.420313,0.477022,0.21028,0.420388,0.501145,0.564444,0.193024,0.7,0.11192,0.112722,0.013115,0.502686,0.495553,0.013115,0.5,0.5,0,0,0,0,0.706512,0.990718,0.5252,0.706744,1,0,0.365194,0.287342,0.825,0.923077,0.307644,0,0.25,0.488889,0,1,1,0,0,1
